Unique_ID,Voyage,CTD,Date,Year,Month,Day,Lat,Lon,Chl.c3,Chl.c2,Chl.c2_1,Chl.c1,Per,X19but,Fuco,Neox,Pra,Viol,X19hex,Ddx,Allo,Zea,Lut,ChlcMGDG.18,ChlcMGDG.14,Chl.b,DVChla,Tchla,Haptophytes,Pelagophytes,Cryptophytes,Dinoflagellates.A,Syn,Diatoms,Green
K_04721,CORSACS,S109,20061118,2006,11,18,-76.999,178,0.08511,0.23701,0,0,0,0.0073,0.15657,0.00852,0.004,0.01077,0.19721,0.04383,0.00331,0,0.00815,0,0,0.04749,0,1.05194,0.475164491,0,0.02514511,0,0,0.5177266,0.033903799
K_04722,CORSACS,S109,20061118,2006,11,18,-76.999,178,0.11667,0.29775,0,0,0,0.00954,0.18077,0.00932,0.00502,0.01057,0.29612,0.05822,0.00322,0,0.01096,0,0,0.04693,0,1.2955,0.66976318,0,0.022808699,0,0,0.567910788,0.035017333
K_04723,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.11607,0.17517,0,0,0,0.01019,0.04927,0.00584,0,0,0.23922,0.02336,0.00345,0,0.00921,0,0,0.02477,0,0.71521,0.678522056,0.006707448,0.001967234,0,0,0.008285823,0.019727439
K_04724,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.0647,0.11844,0,0,0,0.00714,0.06242,0.0055,0.00316,0.0064,0.12072,0.01844,0.00148,0,0.00622,0,0,0.02505,0,0.54494,0.31357194,0,0.011570154,0,0,0.200028783,0.019769123
K_04725,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.11364,0.25193,0,0,0,0.00902,0.15155,0.00872,0.0055,0.01012,0.2727,0.04336,0.00362,0,0.01067,0,0,0.05021,0,1.1507,0.617493088,0,0.025318168,0,0,0.471653616,0.036235129
K_04726,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.14179,0.32839,0,0,0,0.01063,0.19305,0.00994,0.00531,0.0113,0.3477,0.0559,0.00375,0,0.01266,0,0,0.05828,0,1.44538,0.777592784,0,0.026212035,0,0,0.599429445,0.042145736
K_04727,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.13061,0.30257,0,0,0,0.00931,0.17014,0.00893,0.00452,0.00987,0.30715,0.05077,0.00353,0,0.01149,0,0,0.04974,0,1.25459,0.674370454,0,0.023677821,0,0,0.520353017,0.036188709
K_04728,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.12283,0.30327,0,0,0,0.00899,0.17735,0.00984,0.0049,0.01369,0.27674,0.04917,0.00372,0,0.01031,0,0,0.0552,0,1.25675,0.629547092,0,0.026392153,0,0,0.561300814,0.039509942
K_04729,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.12465,0.29132,0,0,0,0.00899,0.1679,0.00829,0.00509,0.01159,0.28747,0.04902,0.00362,0,0.01094,0,0,0.05121,0,1.24338,0.651695995,0,0.025777313,0,0,0.528333448,0.037573244
K_04730,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.12759,0.29408,0,0,0,0.00893,0.16038,0.00973,0.0047,0.01079,0.2678,0.04711,0.00337,0,0.01045,0,0,0.05119,0,1.1678,0.606063058,0,0.023552772,0,0,0.501505725,0.036678445
K_04731,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.11875,0.2768,0,0,0,0.00824,0.15527,0.00908,0.00499,0.01091,0.26983,0.04782,0.00392,0,0.01067,0,0,0.05233,0,1.18609,0.622556871,0,0.028816593,0,0,0.496538814,0.038177721
K_04732,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.13388,0.31501,0,0,0,0.00905,0.17067,0.00906,0.00515,0.0119,0.29705,0.05457,0.00367,0,0.01133,0,0,0.05367,0,1.27255,0.671053879,0,0.026115891,0,0,0.53620293,0.039177299
K_04733,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.12958,0.30031,0,0,0,0.00862,0.1655,0.00884,0.00501,0.01088,0.28845,0.05397,0.00362,0,0.01107,0,0,0.05334,0,1.2477,0.657597851,0,0.026347828,0,0,0.524950704,0.038803617
K_04734,CORSACS,S110,20061118,2006,11,18,-76.994,177.504,0.13116,0.28897,0,0,0,0.00815,0.13853,0.00742,0.00455,0.0088,0.26522,0.04168,0.00423,0,0.00973,0,0,0.04759,0,1.0203,0.557095233,0,0.026090866,0,0,0.404691078,0.032422823
K_04735,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.02377,0.03368,0,0,0,0.01028,0.00296,0,0,0,0.03445,0.0024,0,0,0.00358,0,0,0.00403,0,0.06393,0.044626017,0.004585457,0,0,0,0,0.014718526
K_04736,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.03651,0.05121,0,0,0,0.01156,0.0183,0,0,0,0.10439,0.01107,0,0,0.0066,0,0,0.01062,0,0.22727,0.188361523,0.003499826,0,0,0,0.002483326,0.032925325
K_04737,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.05419,0.09136,0,0,0,0.00965,0.03073,0,0,0,0.12416,0.01224,0,0,0.00685,0,0,0.01323,0,0.36,0.273948475,0.003107072,0,0,0,0.033498202,0.049446251
K_04738,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.09689,0.17026,0,0,0,0.01061,0.0753,0,0,0,0.2176,0.02537,0,0,0.01004,0,0,0.02669,0,0.78816,0.733334318,0.013641642,0,0,0,0.020484987,0.020699054
K_04739,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.17736,0.33489,0,0,0,0.01358,0.13989,0.0083,0,0,0.4185,0.04813,0.00252,0,0.0167,0,0,0.04575,0,1.37229,1.283751841,0.001361839,0.001476186,0,0,0.04985013,0.035850003
K_04740,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.28181,0.5463,0,0,0,0.01925,0.25877,0.01372,0,0,0.78372,0.08293,0.00495,0,0.02875,0,0,0.06918,0,2.10703,1.950456684,0,0.002755572,0,0,0.09892349,0.054894255
K_04741,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.30391,0.62928,0,0,0,0.0189,0.25633,0.0195,0,0,1.0227,0.0909,0.00722,0,0.03934,0,0,0.08326,0,2.29981,2.142527787,0,0.003871517,0,0,0.085246867,0.068163829
K_04742,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.336,0.70077,0,0,0,0.02202,0.31371,0.01887,0,0,1.26109,0.14494,0.00948,0,0.04273,0,0,0.09328,0,2.54741,2.36427402,0,0.00490954,0,0,0.106122089,0.072104352
K_04743,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.32112,0.67728,0,0,0,0.0205,0.28562,0.01953,0,0,1.21349,0.153,0.008,0,0.03995,0,0,0.09801,0,2.38424,2.214910223,0,0.004107552,0,0,0.093215061,0.072007164
K_04744,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.3198,0.66762,0,0,0,0.02045,0.28036,0.0192,0,0,1.22098,0.17088,0.00996,0,0.0403,0,0,0.0936,0,2.38733,2.22214253,0,0.005120825,0,0,0.089786581,0.070280063
K_04745,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.32305,0.68205,0,0,0,0.02196,0.28836,0.02128,0,0,1.212,0.16098,0.00889,0,0.04,0,0,0.10054,0,2.40382,2.231727879,0,0.004561108,0,0,0.093972585,0.073558428
K_04746,CORSACS,S111,20061119,2006,11,19,-76.999,176.969,0.31858,0.65763,0,0,0,0.0189,0.24184,0.02195,0,0,1.04734,0.11629,0.00746,0,0.03713,0,0,0.09343,0,2.08761,1.937681084,0,0.003834181,0,0,0.076886708,0.069208028
K_04747,CORSACS,S112,20061119,2006,11,19,-76.995,174.442,0.01711,0.03153,0,0,0,0.00098,0,0,0,0,0.0054,0,0,0,0.00262,0,0,0.002,0,0.01637,0.0060393,0.000488241,0,0,0,0,0.009842458
K_04748,CORSACS,S112,20061119,2006,11,19,-76.995,174.442,0.12046,0.22137,0,0,0,0.01361,0.05996,0.00612,0,0,0.22511,0.02814,0.00157,0,0.00906,0,0,0.02553,0,0.7433,0.694165874,0.013959214,0.000918739,0,0,0.01385361,0.020402563
K_04749,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.11589,0.22185,0,0,0,0.01645,0.07407,0.00789,0,0,0.27089,0.03326,0.00198,0,0.01047,0,0,0.03382,0,0.95502,0.894508044,0.016177599,0.001177663,0,0,0.016955786,0.026200907
K_04750,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.12077,0.23081,0,0,0,0.01571,0.07445,0.00662,0,0,0.25369,0.03286,0.00177,0,0.00982,0,0,0.03136,0,0.87633,0.815796299,0.016080316,0.001046518,0,0,0.019426995,0.023979871
K_04751,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.13169,0.24452,0,0,0,0.01697,0.07595,0.00748,0.00382,0,0.27625,0.03447,0.00192,0,0.01042,0,0,0.03295,0,0.96044,0.921937379,0.004512532,0.001886858,0,0,0,0.032103231
K_04752,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.10576,0.2043,0,0,0,0.01347,0.06198,0.00666,0.00359,0,0.21788,0.02771,0.00237,0,0.00889,0,0,0.03209,0,0.85524,0.791330687,0.003807643,0.00796059,0,0,0,0.05214108
K_04753,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.11184,0.22639,0,0,0,0.01524,0.07164,0.00769,0.00394,0.00944,0.23999,0.03206,0.00183,0,0.00953,0,0,0.03753,0,0.96166,0.679466908,0,0.018222784,0,0,0.232504498,0.031465811
K_04754,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.11541,0.22601,0,0,0,0.01481,0.06743,0.00707,0.0043,0.00804,0.23283,0.03042,0.00261,0,0.00927,0,0,0.03442,0,0.88454,0.62840271,0.00010601,0.02156701,0,0,0.206233922,0.028230348
K_04755,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.125,0.23296,0,0,0,0.01541,0.07248,0.00742,0.00419,0.00738,0.2541,0.03216,0.0019,0,0.0099,0,0,0.0325,0,0.88869,0.641181792,0,0.014176225,0,0,0.206861085,0.026470897
K_04756,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.10947,0.21176,0,0,0,0.0135,0.06763,0.00634,0.00373,0.0066,0.23277,0.02884,0.00143,0,0.0089,0,0,0.02951,0,0.81812,0.587037546,0,0.011147461,0,0,0.19584934,0.024085653
K_04757,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.11848,0.2295,0,0,0,0.01439,0.0706,0.00685,0.00389,0.00758,0.24247,0.03216,0.00149,0,0.00973,0,0,0.03247,0,0.86624,0.620642518,0,0.012019588,0,0,0.206833774,0.02674412
K_04758,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.10783,0.21083,0,0,0,0.01337,0.06835,0.00694,0.00376,0.00774,0.22691,0.03081,0.00155,0,0.00937,0,0,0.03114,0,0.83244,0.588596292,0,0.012885073,0,0,0.204899361,0.026059273
K_04759,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.11302,0.21913,0,0,0,0.01354,0.06661,0.00695,0.00378,0.00853,0.22987,0.03128,0.00173,0,0.00956,0,0,0.03297,0,0.8589,0.61157737,0,0.015176699,0,0,0.204266339,0.027879592
K_04760,CORSACS,S112,20061119,2006,11,19,-76.994,174.348,0.10499,0.20885,0,0,0,0.01274,0.06084,0.00637,0.00386,0.00793,0.21094,0.02906,0.00182,0,0.00889,0,0,0.03308,0,0.82631,0.586331796,0,0.017163408,0,0,0.194903863,0.027910934
K_04761,CORSACS,S113,20061119,2006,11,19,-76.995,173.932,0.01115,0.02112,0,0,0,0.00291,0.00092,0,0,0,0.01677,0.00025,0,0,0.00272,0,0,0.00273,0,0.03476,0.023240037,0.000591935,0,0,0,0,0.010928028
K_04762,CORSACS,S113,20061119,2006,11,19,-76.995,173.932,0.01464,0.02122,0,0,0,0.00558,0.00356,0,0,0,0.03443,0.00159,0,0,0.00314,0,0,0.00414,0,0.05913,0.043563497,0.001238324,0,0,0,0,0.014328179
K_04763,CORSACS,S113,20061119,2006,11,19,-76.995,173.932,0.01588,0.02046,0,0,0,0.0073,0.00593,0,0,0,0.05249,0.00297,0,0,0.00347,0,0,0.00554,0,0.08294,0.062906044,0.000959453,0,0,0,0.001472286,0.017602217
K_04764,CORSACS,S113,20061119,2006,11,19,-76.995,173.932,0.01429,0.01832,0,0,0,0.00602,0.00483,0,0,0,0.04204,0.00222,0,0,0.00328,0,0,0.00458,0,0.07031,0.052553538,0.000938771,0,0,0,0.00131573,0.015501961
K_04765,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.01614,0.02255,0,0,0,0.00828,0.0097,0.00282,0.00196,0,0.07394,0.00512,0,0,0.00388,0,0,0.00945,0,0.13379,0.126743974,0.002911443,0,0,0,0,0.004134582
K_04766,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.14368,0.30015,0,0,0,0.01197,0.14277,0.00946,0.00455,0.01203,0.27572,0.04048,0.00288,0,0.01139,0,0,0.04993,0,1.38272,0.785888396,0,0.031552161,0,0,0.523120513,0.04215893
K_04767,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.20318,0.41389,0,0.0243,0,0.02866,0.19282,0.01004,0,0,0.36435,0.05776,0,0,0.01506,0,0,0.07171,0,1.85197,0.853034833,0.01334353,0,0,0,0.693118312,0.292473325
K_04768,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.17885,0.38298,0,0,0,0.01275,0.17047,0.00886,0,0,0.32408,0.04689,0,0,0.01262,0,0,0.05766,0,1.52666,0.690913959,0.004808017,0,0,0,0.597955842,0.232982182
K_04769,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.16697,0.38264,0,0,0,0.0112,0.12349,0,0.00401,0,0.28405,0.04342,0.00767,0,0.0123,0,0,0.06315,0,1.48768,1.103488181,0,0.005426209,0,0,0.070912451,0.30785316
K_04770,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.20586,0.43885,0,0,0,0.01379,0.17196,0.0105,0.00489,0,0.35767,0.0546,0.00886,0,0.0148,0,0,0.07429,0,1.75448,1.32860346,0.000799717,0.004677115,0,0,0.374123548,0.04627616
K_04771,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.22176,0.47406,0,0,0,0.01439,0.20194,0.00786,0.00394,0,0.37027,0.05102,0.0083,0,0.01262,0,0,0.0776,0,1.82215,1.317185121,0.001167461,0.004313689,0,0,0.45435324,0.04513049
K_04772,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.20611,0.43559,0,0,0,0.01278,0.17019,0.00998,0.00408,0,0.36072,0.0551,0.00714,0,0.0135,0,0,0.0735,0,1.72542,1.30964531,0.00027582,0.003728615,0,0,0.367206722,0.044563532
K_04773,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.21211,0.47994,0,0,0,0.01224,0.16092,0.01158,0.00405,0,0.35199,0.05986,0.00931,0,0.01454,0,0,0.081,0,1.81592,1.402451114,0,0.005058661,0,0,0.357625151,0.050785075
K_04774,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.19225,0.42462,0,0,0,0.01158,0.14864,0.01127,0.00445,0,0.33926,0.05687,0.00827,0,0.01402,0,0,0.07474,0,1.66859,1.298859797,0,0.004421258,0,0,0.318540503,0.046768442
K_04775,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.17963,0.40054,0,0,0,0.01095,0.14056,0.0107,0.00466,0,0.31739,0.0526,0.00716,0,0.01337,0,0,0.07496,0,1.62512,1.266015035,0,0.00389076,0,0,0.308110088,0.047104117
K_04776,CORSACS,S113,20061119,2006,11,19,-76.971,173.956,0.20406,0.43891,0,0,0,0.01142,0.15559,0.0106,0.00471,0,0.34162,0.05694,0.00723,0,0.0141,0,0,0.07043,0,1.64603,1.263000356,0,0.003809841,0,0,0.335148092,0.044071712
K_04777,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.11639,0.1932,0,0,0,0.01296,0.04198,0.00675,0.00319,0,0.24458,0.02992,0.00085,0,0.00971,0,0,0.03607,0,0.87308,0.793470177,0.002644617,0.001928596,0,0,0,0.07503661
K_04778,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.11955,0.20163,0,0,0,0.01337,0.05289,0,0.01117,0,0.26213,0.03232,0.00091,0,0.0102,0,0,0.04323,0,0.96038,0.831860012,0,0.000618159,0,0,0.016477846,0.111423983
K_04779,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.12214,0.20857,0,0,0,0.01288,0.05195,0,0.00362,0,0.26898,0.03171,0.00278,0,0.01026,0,0,0.04134,0,0.94419,0.767625224,0,0.001689244,0,0,0.015555955,0.159319577
K_04780,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.13251,0.23248,0,0,0,0.01309,0.06199,0,0.00537,0,0.01192,0.03357,0.00101,0,0.01082,0,0,0.04705,0,1.0018,0.671766072,0.002003345,0.001059145,0,0,0.044292981,0.282678457
K_04781,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.12343,0.21538,0,0,0,0.01241,0.06117,0,0.00345,0,0.26998,0.03235,0,0,0.01055,0,0,0.04717,0,0.97856,0.772018428,0,3.74E-05,0,0,0.02203816,0.184465974
K_04782,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.13501,0.23902,0,0,0,0.01252,0.07543,0,0.00345,0,0.28067,0.03582,0,0,0.01086,0,0,0.0514,0,1.08879,0.846526423,0,5.26E-05,0,0,0.031615454,0.210595538
K_04783,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.18489,0.35409,0,0,0,0.01322,0.11625,0.01044,0.00419,0,0.42407,0.05494,0,0,0.01549,0,0,0.0652,0,1.43659,1.285340972,0,0,0,0,0.115943145,0.035305883
K_04784,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.20077,0.40836,0,0,0,0.01317,0.12414,0.0114,0.00438,0,0.49108,0.06565,0,0,0.01713,0,0,0.08001,0,1.64549,1.487776937,0,0,0,0,0.110088998,0.047624064
K_04785,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.21712,0.46562,0,0,0,0.01427,0.14179,0.01386,0.00596,0,0.56145,0.07655,0,0,0.01887,0,0,0.09317,0,1.81828,1.645981807,0,0,0,0,0.124841003,0.04745719
K_04786,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.21822,0.45709,0,0,0,0.01476,0.14428,0.0138,0.00496,0,0.56003,0.07741,0,0,0.01809,0,0,0.09142,0,1.83422,1.655606522,0,0,0,0,0.132083864,0.046529614
K_04787,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.20431,0.43336,0,0,0,0.01341,0.12387,0.01284,0.00509,0,0.51349,0.07012,0,0,0.01724,0,0,0.08489,0,1.64354,1.504731528,0,0,0,0,0.095650745,0.043157727
K_04788,CORSACS,S114,20061120,2006,11,20,-77,171.427,0.19594,0.43822,0,0,0,0.01338,0.14047,0.01306,0.00555,0,0.02765,0.07356,0,0,0.01777,0,0,0.0829,0,1.61748,0.714415399,0.0019273,0,0,0,0.532254956,0.368882346
K_04789,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.04889,0.09568,0,0,0,0.01023,0.02055,0,0,0,0.0947,0.01134,0,0,0.00502,0,0,0.02149,0,0.37649,0.259473545,0.00455496,0,0,0,0.018765848,0.093695648
K_04790,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.04529,0.09638,0,0,0,0.00884,0.02165,0,0,0,0.09038,0.01183,0,0,0.00482,0,0,0.023,0,0.35134,0.230725398,0.003571557,0,0,0,0.024326928,0.092716117
K_04791,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.0439,0.09243,0,0,0,0.00943,0.0237,0,0,0,0.09975,0.01379,0,0,0.00502,0,0,0.0238,0,0.39452,0.263734679,0.003887394,0,0,0,0.027438298,0.099459629
K_04792,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.04214,0.08928,0,0,0,0.00736,0.01931,0,0,0,0.08259,0.01127,0,0,0.00505,0,0,0.02177,0,0.3335,0.21753256,0.002956737,0,0,0,0.021913631,0.091097073
K_04793,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.04282,0.08808,0,0,0,0.00855,0.02298,0,0,0,0.09282,0.01338,0,0,0.00499,0,0,0.02443,0,0.38836,0.250936572,0.003561736,0,0,0,0.029671902,0.104189789
K_04794,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.03832,0.08849,0,0,0,0.00856,0.02328,0,0,0,0.09127,0.01337,0,0,0.00509,0,0,0.02412,0,0.38602,0.247466075,0.003599098,0,0,0,0.031601859,0.103352968
K_04795,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.03988,0.09114,0,0,0,0.0088,0.02402,0,0,0,0.09442,0.01328,0,0,0.00515,0,0,0.02455,0,0.39416,0.253939882,0.003664563,0,0,0,0.03224294,0.104312615
K_04796,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.03572,0.08195,0,0,0,0.00788,0.02325,0,0,0,0.0854,0.01288,0,0,0.00489,0,0,0.02328,0,0.37761,0.236592879,0.003357283,0,0,0,0.035761059,0.10189878
K_04797,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.03636,0.08056,0,0,0,0.00823,0.02386,0,0,0,0.08588,0.01221,0,0,0.00458,0,0,0.02306,0,0.36159,0.226671615,0.003402826,0,0,0,0.035667764,0.095847795
K_04798,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.03481,0.08287,0,0,0,0.00853,0.02442,0,0,0,0.08891,0.01306,0,0,0.00485,0,0,0.02386,0,0.37688,0.236840585,0.003557945,0,0,0,0.036260525,0.100220946
K_04799,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.03733,0.08878,0,0,0,0.00864,0.02537,0,0,0,0.09215,0.0132,0,0,0.00502,0,0,0.02347,0,0.36238,0.230551896,0.003376141,0,0,0,0.035640288,0.092811674
K_04800,CORSACS,S115,20061120,2006,11,20,-76.999,170.902,0.03709,0.08363,0,0,0,0.00805,0.02187,0,0,0,0.08468,0.01053,0,0,0.0047,0,0,0.02112,0,0.3114,0.202062533,0.003026934,0,0,0,0.026512606,0.079797928
K_04801,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.00631,0.01077,0,0,0,0,0.00285,0,0,0,0.01652,0.00054,0,0,0.00284,0,0,0.00222,0,0.03263,0.019484273,0,0,0,0,0.001712185,0.011433542
K_04802,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.02456,0.03686,0,0,0,0.00733,0.00887,0,0,0,0.07509,0.00762,0,0,0.00436,0,0,0.00874,0,0.215,0.176513296,0.002506166,0,0,0,0,0.035980539
K_04803,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.02917,0.05588,0,0,0,0.00687,0.00909,0,0,0,0.07979,0.00986,0,0,0.00432,0,0,0.01343,0,0.26327,0.203369021,0.002350914,0,0,0,0,0.057550065
K_04804,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.02726,0.04461,0,0,0,0.00722,0.00839,0.00279,0.00182,0,0.07361,0.00754,0,0,0,0,0,0.01154,0,0.22917,0.206556781,0.003570598,0,0,0,0.00254841,0.016494211
K_04805,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.03097,0.06056,0,0,0,0.00681,0.01102,0.00352,0.00212,0,0.07313,0.00983,0.00044,0,0.00385,0,0,0.01637,0,0.28095,0.247198122,0.000736286,0.002316116,0,0,0.009016952,0.021682524
K_04806,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.03223,0.06518,0,0,0,0.00725,0.01123,0.00347,0.00216,0,0.08808,0.01103,0.00043,0,0.0042,0,0,0.01626,0,0.30294,0.283565772,0.000601965,0.001693186,0,0,0.005132327,0.01194675
K_04807,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.02594,0.05836,0,0,0,0.00787,0.01077,0.00362,0.00213,0,0.08463,0.00991,0.00047,0,0.00411,0,0,0.0143,0,0.27381,0.258068201,0.000789407,0.00139931,0,0,0.003440502,0.01011258
K_04808,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.02899,0.0586,0,0,0,0.00831,0.01141,0.00391,0.00236,0,0.07722,0.00985,0.00054,0,0.00387,0,0,0.01782,0,0.28312,0.255280488,0.001073096,0.002610397,0,0,0.007106032,0.017049988
K_04809,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.02661,0.0576,0,0,0,0.00783,0.01033,0.0043,0.00266,0,0.06939,0.00891,0.00048,0,0.00451,0,0,0.01862,0,0.28238,0.235499443,0.001085561,0.002581624,0,0,0.006356263,0.036857109
K_04810,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.02667,0.0556,0,0,0,0.00764,0.00991,0.00432,0.00277,0,0.07488,0.00883,0.00053,0,0.00446,0,0,0.01818,0,0.27199,0.246742433,0.000923489,0.002532559,0,0,0.003735945,0.018055574
K_04811,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.02683,0.06265,0,0,0,0.00681,0.01216,0.00452,0.00275,0,0.08218,0.01079,0.00054,0,0.00463,0,0,0.01948,0,0.31299,0.274313793,0.000586964,0.002698227,0,0,0.010375865,0.02501515
K_04812,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.0339,0.07758,0,0,0,0.00703,0.01524,0.00463,0.00271,0,0.09877,0.01241,5.00E-04,0,0.0049,0,0,0.02184,0,0.36931,0.330392198,0.000385598,0.00246567,0,0,0.01603712,0.020029414
K_04813,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.03377,0.08154,0,0,0,0.00725,0.0167,0.00482,0.0028,0,0.09842,0.01322,0.00057,0,0.00495,0,0,0.02273,0,0.38862,0.331867508,0.00045381,0.002954569,0,0,0.020712184,0.03263193
K_04814,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.03702,0.08804,0,0,0,0.00681,0.01913,0.0049,0.00283,0,0.10389,0.01388,0.00054,0,0.00502,0,0,0.02594,0,0.42997,0.353299925,0.000242942,0.002908032,0,0,0.028101853,0.045417248
K_04815,CORSACS,S116,20061120,2006,11,20,-77.433,169.638,0.04422,0.10364,0,0,0,0.00761,0.0231,0.00505,0.00291,0,0.12229,0.01638,0.00066,0,0.00539,0,0,0.02792,0,0.48257,0.412588897,0.000172681,0.003416376,0,0,0.035243701,0.031148344
K_04816,CORSACS,S117,20061121,2006,11,21,-77.429,171.477,0.04284,0.08966,0,0,0,0.0091,0.01675,0.00388,0.0024,0,0.10315,0.01281,0.00064,0,0.00435,0,0,0.01734,0,0.38992,0.348746883,0.000896891,0.003379111,0,0,0.017322101,0.019575013
K_04817,CORSACS,S117,20061121,2006,11,21,-77.429,171.477,0.03775,0.08564,0,0,0,0.00925,0.01713,0.00438,0.00285,0,0.103,0.01154,0.00053,0,0.00476,0,0,0.01852,0,0.396,0.347270362,0.000939744,0.002728991,0,0,0.018341919,0.026718985
K_04818,CORSACS,S117,20061121,2006,11,21,-77.429,171.477,0.03928,0.08647,0,0,0,0.00886,0.01541,0.00458,0.0029,0,0.0991,0.01181,0,0,0.00486,0,0,0.01888,0,0.37443,0.271935713,0.003922165,0,0,0,0.022866196,0.075705926
K_04819,CORSACS,S117,20061121,2006,11,21,-77.429,171.477,0.03932,0.08466,0,0,0,0.00871,0.01601,0.00467,0.00284,0,0.09593,0.01178,0.00056,0,0.0049,0,0,0.02077,0,0.3798,0.324525967,0.000903848,0.002951329,0,0,0.01719983,0.034219026
K_04820,CORSACS,S117,20061121,2006,11,21,-77.429,171.477,0.03711,0.08479,0,0,0,0.00842,0.016,0.00449,0.0029,0,0.09385,0.01139,0.00063,0,0.00476,0,0,0.02156,0,0.37691,0.317358245,0.000855705,0.003332422,0,0,0.018051924,0.037311704
